3.12857
3.23
3.23714
3.24429
3.25143
3.25857
3.26571
3.27286
3.28
3.15571
3.03143
2.90714
2.78286
2.65857
2.53429
2.41
2.35857
2.30714
2.25571
2.20429
2.15286
2.10143
2.05
2.15
2.25
2.35
2.45
2.55
2.65
2.75
2.93714
3.12429
3.31143
3.49857
3.68571
3.87286
4.06
4.24857
4.43714
4.62571
4.81429
5.00286
5.19143
5.38
5.66857
5.95714
6.24571
6.53429
6.82286
7.11143
7.4
7.36
7.32
7.28
7.24
7.2
7.16
7.12
7.08
7.04
7
6.96
6.92
6.88
6.84
6.68714
6.53429
6.38143
6.22857
6.07571
5.92286
5.77
5.77571
5.78143
5.78714
5.79286
5.79857
5.80429
5.81
5.62
5.43
5.24
5.05
4.86
4.67
4.48
4.84429
5.20857
5.57286
5.93714
6.30143
6.66571
7.03
7.32429
7.61857
7.91286
8.20714
8.50143
8.79571
9.09
8.80714
8.52429
8.24143
7.95857
7.67571
7.39286
7.11
7.27571
7.44143
7.60714
7.77286
7.93857
8.10429
8.27
8.47714
8.68429
8.89143
9.09857
9.30571
9.51286
9.72
9.40571
9.09143
8.77714
8.46286
8.14857
7.83429
7.52
8.22714
8.93429
9.64143
10.3486
11.0557
11.7629
12.47
13.0529
13.6357
14.2186
14.8014
15.3843
15.9671
16.55
15.7829
15.0157
14.2486
13.4814
12.7143
11.9471
11.18
11.2729
11.3657
11.4586
11.5514
11.6443
11.7371
11.83
12.8
13.77
14.74
15.71
16.68
17.65
18.62
19.2986
19.9771
20.6557
21.3343
22.0129
22.6914
23.37
23.9286
24.4871
25.0457
25.6043
26.1629
26.7214
27.28
25.96
24.64
23.32
22
20.68
19.36
18.04
17.7914
17.5429
17.2943
17.0457
16.7971
16.5486
16.3
16.1043
15.9086
15.7129
15.5171
15.3214
15.1257
14.93
14.8086
14.6871
14.5657
14.4443
14.3229
14.2014
14.08
14.3971
14.7143
15.0314
15.3486
15.6657
15.9829
16.3
16.0986
15.8971
15.6957
15.4943
15.2929
15.0914
14.89
14.0229
13.1557
12.2886
11.4214
10.5543
9.68714
8.82
8.40857
7.99714
7.58571
7.17429
6.76286
6.35143
5.94
5.91571
5.89143
5.86714
5.84286
5.81857
5.79429
5.77
5.66714
5.56429
5.46143
5.35857
5.25571
5.15286
5.05
4.90286
4.75571
4.60857
4.46143
4.31429
4.16714
4.02
3.92286
3.82571
3.72857
3.63143
3.53429
3.43714
3.34
3.28
3.22
3.16
3.1
3.04
2.98
2.92
3.04
3.16
3.28
3.4
3.52
3.64
3.76
3.56286
3.36571
3.16857
2.97143
2.77429
2.57714
2.38
2.39857
2.41714
2.43571
2.45429
2.47286
2.49143
2.51
2.40714
2.30429
2.20143
2.09857
1.99571
1.89286
1.79
1.89286
1.99571
2.09857
2.20143
2.30429
2.40714
2.51
2.44571
2.38143
2.31714
2.25286
2.18857
2.12429
2.06
1.95143
1.84286
1.73429
1.62571
1.51714
1.40857
1.3
1.35286
1.40571
1.45857
1.51143
1.56429
1.61714
1.67
1.60714
1.54429
1.48143
1.41857
1.35571
1.29286
1.23
1.24429
1.25857
1.27286
1.28714
1.30143
1.31571
1.33
1.29286
1.25571
1.21857
1.18143
1.14429
1.10714
1.07
1.15429
1.23857
1.32286
1.40714
1.49143
1.57571
1.66
1.65571
1.65143
1.64714
1.64286
1.63857
1.63429
1.63
1.61429
1.59857
1.58286
1.56714
1.55143
1.53571
1.52
1.57714
1.63429
1.69143
1.74857
1.80571
1.86286
1.92
2.17571
2.43143
2.68714
2.94286
